anchor_dish_id,anchor_dish_name,anchor_category,anchor_ingredients_preview,candidate_dish_id,candidate_dish_name,candidate_category,candidate_ingredients_preview,llm_mean_score,annotator_1,annotator_2,notes
dish8484,Cơm gà BBQ phô mai,mon tu ga,"Cơm, Gà, Phô mai, Nước hầm gà, Tương ớt Hàn Quốc",dish8545,Gà chiên sốt phô mai cay,mon tu ga,"Ức gà, Trứng gà, Bột chiên giòn, Bột nở, Tương ớt Hàn Quốc",1.0,,,
dish3675,Kem chuối socola,mon kem,"Chuối chín, Bơ đậu phộng, Socola chip",dish3537,Kem cầu vồng,mon kem,"Heavy cream, Sữa tươi không đường, Sữa đặc, Tinh chất vanilla, Màu thực phẩm",0.667,,,
dish3675,Kem chuối socola,mon kem,"Chuối chín, Bơ đậu phộng, Socola chip",dish3548,Kem chuối từ bột gạo nếp,mon kem,"Chuối, Bột nếp, Sữa tươi có đường, Dầu chuối, Đường/ muối",1.0,,,
dish3675,Kem chuối socola,mon kem,"Chuối chín, Bơ đậu phộng, Socola chip",dish3540,Kem hạt dẻ cười,mon kem,"Hạt dẻ cười, Whipping cream, Sữa đặc, Muối",1.0,,,
dish3675,Kem chuối socola,mon kem,"Chuối chín, Bơ đậu phộng, Socola chip",dish3621,Kem bơ đậu phộng,mon kem,"Heavy cream, Sữa đặc, Bơ đậu phộng, Đậu phộng rang",1.0,,,
dish3675,Kem chuối socola,mon kem,"Chuối chín, Bơ đậu phộng, Socola chip",dish3561,Cách làm kem chuối sữa tươi,mon kem,"Sữa tươi không đường, Nước cốt dừa, Sữa đặc, Sữa chua không đường, Bột năng",1.0,,,
dish3675,Kem chuối socola,mon kem,"Chuối chín, Bơ đậu phộng, Socola chip",dish3579,Sinh tố đậu xanh bỏ túi,mon kem,"Đậu xanh, Lá dứa, Nước cốt dừa, Sữa đặc, Bột bắp",1.0,,,
dish7633,Cá nục hấp xì dầu,mon hap,"Cá nục, Nấm đông cô tươi, Hành lá, Ngò rí, Ớt",dish7587,Đậu hũ trứng,mon hap,"Trứng gà, Sữa đậu nành, Muối, Hạt nêm, Nước tương",0.667,,,
dish7633,Cá nục hấp xì dầu,mon hap,"Cá nục, Nấm đông cô tươi, Hành lá, Ngò rí, Ớt",dish7574,Cơm lá dứa,mon hap,"Lá dứa, Gạo tấm, Chà bông, Nước dừa tươi, Nước cốt dừa",0.667,,,
dish7633,Cá nục hấp xì dầu,mon hap,"Cá nục, Nấm đông cô tươi, Hành lá, Ngò rí, Ớt",dish7642,Ốc gạo hấp sả,mon hap,"Ốc gạo, Tắc, Ớt, Sả, Lá chanh",1.0,,,
dish7633,Cá nục hấp xì dầu,mon hap,"Cá nục, Nấm đông cô tươi, Hành lá, Ngò rí, Ớt",dish7591,Cua hấp muối,mon hap,"Cua biển, Muối hột, Sả, Chanh, Ớt",1.0,,,
dish7633,Cá nục hấp xì dầu,mon hap,"Cá nục, Nấm đông cô tươi, Hành lá, Ngò rí, Ớt",dish7593,Cá diêu hồng hấp dưa cải,mon hap,"Cá diêu hồng, Dưa cải, Nấm rơm, Tỏi băm, Hành lá",1.0,,,
dish7633,Cá nục hấp xì dầu,mon hap,"Cá nục, Nấm đông cô tươi, Hành lá, Ngò rí, Ớt",dish7592,Đậu bắp hấp xì dầu,mon hap,"Đậu bắp, Ớt, Hành lá, Hành tím, Tỏi",1.0,,,
dish7000,Cá diêu hồng chiên xù,mon chien,"Cá phi lê, Trứng gà, Bột chiên giòn, Bột chiên xù, Bia tươi",dish7238,Trứng vịt lộn chiên giòn,mon chien,"Trứng vịt lộn, Trứng gà, Bột chiên giòn, Bột chiên xù, Dầu ăn",1.333,,,
dish7000,Cá diêu hồng chiên xù,mon chien,"Cá phi lê, Trứng gà, Bột chiên giòn, Bột chiên xù, Bia tươi",dish6803,Khoai tây chiên xù bọc trứng cút,mon chien,"Khoai tây, Hành tây, Nấm đông cô, Trứng cút, Bột chiên giòn",1.0,,,
dish7000,Cá diêu hồng chiên xù,mon chien,"Cá phi lê, Trứng gà, Bột chiên giòn, Bột chiên xù, Bia tươi",dish7278,Sò điệp chiên xù,mon chien,"Sò điệp, Trứng gà, Bột chiên giòn, Bột chiên xù, Dầu ăn",1.667,,,
dish7000,Cá diêu hồng chiên xù,mon chien,"Cá phi lê, Trứng gà, Bột chiên giòn, Bột chiên xù, Bia tươi",dish6820,Cá basa chiên xù,mon chien,"Phi lê cá basa, Trứng gà, Bột chiên giòn, Bột chiên xù, Dầu ăn",1.667,,,
dish7000,Cá diêu hồng chiên xù,mon chien,"Cá phi lê, Trứng gà, Bột chiên giòn, Bột chiên xù, Bia tươi",dish6410,Càng cua rang muối ớt,mon chien,"Càng cua, Tỏi, Ớt, Muối, Đường",1.0,,,
dish7000,Cá diêu hồng chiên xù,mon chien,"Cá phi lê, Trứng gà, Bột chiên giòn, Bột chiên xù, Bia tươi",dish6391,Chân gà chiên bơ tỏi,mon chien,"Chân gà, Bột tẩm khô chiên giòn Aji-Quick, Ớt sừng, Tỏi, Bơ",1.0,,,
dish6247,Thịt kho trứng không cần nước dừa,mon kho,"Thịt heo, Trứng gà, Ớt, Chanh, Hành lá",dish6222,Cá kèo kho tiêu,mon kho,"Cá kèo, Tỏi, Ớt, Hành lá, Hành tím",1.0,,,
dish6247,Thịt kho trứng không cần nước dừa,mon kho,"Thịt heo, Trứng gà, Ớt, Chanh, Hành lá",dish5891,Rau củ kho chay,mon kho,"Tàu hũ chiên, Thơm, Khổ qua, Cà rốt, Cải trắng",1.0,,,
dish6247,Thịt kho trứng không cần nước dừa,mon kho,"Thịt heo, Trứng gà, Ớt, Chanh, Hành lá",dish5663,Vả kho thịt,mon kho,"Vả, Thịt heo, Chanh, Hành lá, Dầu ăn",1.667,,,
dish6247,Thịt kho trứng không cần nước dừa,mon kho,"Thịt heo, Trứng gà, Ớt, Chanh, Hành lá",dish6013,Cá rô phi kho tương riềng,mon kho,"Cá rô phi, Thịt ba chỉ, Riềng, Sả, Ớt",1.0,,,
dish6247,Thịt kho trứng không cần nước dừa,mon kho,"Thịt heo, Trứng gà, Ớt, Chanh, Hành lá",dish5748,Cá hồi kho nước tương,mon kho,"Cá hồi, Măng tây, Ớt hiểm, Ớt sừng, Đầu hành",1.0,,,
dish6247,Thịt kho trứng không cần nước dừa,mon kho,"Thịt heo, Trứng gà, Ớt, Chanh, Hành lá",dish6270,Nấm mối kho tiêu,mon kho,"Nấm mối, Tỏi, Hành lá, Ớt, Dầu ăn",1.0,,,
dish6676,Cách làm khoai tây bọc xúc xích chiên,mon chien,"Khoai tây, Xúc xích, Ớt bột;muối;dầu ăn",dish6342,Tôm rang lá chanh,mon chien,"Tôm thẻ, Lá chanh, Hành lá, Hành tím, Tỏi",0.667,,,
dish6676,Cách làm khoai tây bọc xúc xích chiên,mon chien,"Khoai tây, Xúc xích, Ớt bột;muối;dầu ăn",dish6326,Ba ba rang muối,mon chien,"Ba ba, Bột rang muối, Bột tổng hợp, Lá lốt, Sả",0.667,,,
dish6676,Cách làm khoai tây bọc xúc xích chiên,mon chien,"Khoai tây, Xúc xích, Ớt bột;muối;dầu ăn",dish7005,Khoai tây chiên bằng nồi chiên không dầu,mon chien,"Khoai tây, Dầu ăn, Muối",1.0,,,
dish6676,Cách làm khoai tây bọc xúc xích chiên,mon chien,"Khoai tây, Xúc xích, Ớt bột;muối;dầu ăn",dish6331,Đậu phộng rang nước mắm,mon chien,"Đậu phộng, Tỏi băm, Ớt băm, Ớt bột, Tỏi phi",1.0,,,
dish6676,Cách làm khoai tây bọc xúc xích chiên,mon chien,"Khoai tây, Xúc xích, Ớt bột;muối;dầu ăn",dish6917,Xúc xích lốc xoáy chiên xù,mon chien,"Xúc xích, Trứng, Bột chiên xù, Bột chiên giòn",1.333,,,
dish6676,Cách làm khoai tây bọc xúc xích chiên,mon chien,"Khoai tây, Xúc xích, Ớt bột;muối;dầu ăn",dish6359,Xúc xích chiên bằng nồi chiên không dầu,mon chien,"Xúc xích, Dầu ăn",1.0,,,
dish10509,Đá bào trà xanh,mon trang mieng,"Bột trà xanh Nhật Bản, Mứt đậu đỏ, Bột nếp, Sữa đặc, Đường",dish10449,Thanh long dầm sữa chua,mon trang mieng,"Thanh long, Sữa chua, Sữa đặc",1.0,,,
dish10509,Đá bào trà xanh,mon trang mieng,"Bột trà xanh Nhật Bản, Mứt đậu đỏ, Bột nếp, Sữa đặc, Đường",dish10407,Táo chưng rượu vang,mon trang mieng,"Táo cỡ vừa, Vang đỏ, Nước lọc, Đường thốt nốt, Nước cốt cam tươi",1.0,,,
dish10509,Đá bào trà xanh,mon trang mieng,"Bột trà xanh Nhật Bản, Mứt đậu đỏ, Bột nếp, Sữa đặc, Đường",dish10317,Thạch dừa hạt chia,mon trang mieng,"Thạch dừa thô, Hạt chia, Lá dứa, Đường phèn, Đường cát",1.0,,,
dish10509,Đá bào trà xanh,mon trang mieng,"Bột trà xanh Nhật Bản, Mứt đậu đỏ, Bột nếp, Sữa đặc, Đường",dish10459,Mứt Kaya,mon trang mieng,"Trứng, Lá dứa, Nước cốt dừa, Đường thốt nốt, Đường cát trắng",1.0,,,
dish10509,Đá bào trà xanh,mon trang mieng,"Bột trà xanh Nhật Bản, Mứt đậu đỏ, Bột nếp, Sữa đặc, Đường",dish10473,Đá chanh tuyết,mon trang mieng,"Chanh, Nước cốt chanh, Sữa đặc, Sữa tươi không đường, Đá viên",1.0,,,
dish10509,Đá bào trà xanh,mon trang mieng,"Bột trà xanh Nhật Bản, Mứt đậu đỏ, Bột nếp, Sữa đặc, Đường",dish10501,Sữa chua Hy Lạp,mon trang mieng,"Sữa tươi không đường, Sữa đặc, Sữa chua",1.0,,,
dish1529,Bánh bột mì chiên,mon banh,"Bột mì đa dụng, Trứng gà, Sữa đặc, Đường, Muối",dish1882,Bánh su kem trà xanh nhân trà xanh,mon banh,"Bột mì đa dụng, Bột trà xanh Nhật Bản, Bơ lạt, Tinh bột bắp, Trứng gà",1.0,,,
dish1529,Bánh bột mì chiên,mon banh,"Bột mì đa dụng, Trứng gà, Sữa đặc, Đường, Muối",dish1065,Bánh đúc nóng chay,mon banh,"Bột gạo, Nấm bào ngư băm nhỏ, Nấm đùi gà băm nhỏ, Nấm rơm băm nhỏ, Hạt nêm chay",1.0,,,
dish1529,Bánh bột mì chiên,mon banh,"Bột mì đa dụng, Trứng gà, Sữa đặc, Đường, Muối",dish1616,Bánh su kem,mon banh,"Bột mì đa dụng, Bột bắp, Bơ lạt, Trứng gà, Whipping cream",1.0,,,
dish1529,Bánh bột mì chiên,mon banh,"Bột mì đa dụng, Trứng gà, Sữa đặc, Đường, Muối",dish1746,Bánh bao sữa chiên,mon banh,"Bột mì đa dụng, Men nở instant, Sữa tươi không đường, Đường, Muối",1.333,,,
dish1529,Bánh bột mì chiên,mon banh,"Bột mì đa dụng, Trứng gà, Sữa đặc, Đường, Muối",dish2682,Bánh bông lan bí đỏ Đài Loan,mon banh,"Trứng gà, Bơ lạt, Bí đỏ, Bột mì đa dụng, Đường",1.0,,,
dish1529,Bánh bột mì chiên,mon banh,"Bột mì đa dụng, Trứng gà, Sữa đặc, Đường, Muối",dish1149,Bánh quy yến mạch,mon banh,"Khoai lang vàng, Bột yến mạch, Bơ lạt, Mật ong, Lòng đỏ trứng gà",1.0,,,
dish10282,Nước ép cải bó xôi (rau bina),nuoc ep,"Cải bó xôi, Muối",dish10256,Nước ép bí đao,nuoc ep,Bí đao,1.0,,,
dish10282,Nước ép cải bó xôi (rau bina),nuoc ep,"Cải bó xôi, Muối",dish10242,Nước ép khổ qua,nuoc ep,"Khổ qua, Chanh, Muối",1.0,,,
dish10282,Nước ép cải bó xôi (rau bina),nuoc ep,"Cải bó xôi, Muối",dish10246,Nước ép phúc bồn tử (mâm xôi),nuoc ep,"Phúc bồn tử, Chanh vàng, Đường, Chanh vàng, Đá viên",1.0,,,
dish10282,Nước ép cải bó xôi (rau bina),nuoc ep,"Cải bó xôi, Muối",dish10279,Nước ép mận Hà Nội,nuoc ep,"Mận Hà nội, Bạc hà, Nước lọc",1.0,,,
dish10282,Nước ép cải bó xôi (rau bina),nuoc ep,"Cải bó xôi, Muối",dish10273,Nước ép dứa không cần máy,nuoc ep,Dứa,1.0,,,
dish10282,Nước ép cải bó xôi (rau bina),nuoc ep,"Cải bó xôi, Muối",dish10257,Nước ép ngải cứu,nuoc ep,"Rau ngải cứu, Mật ong, Nước lọc",1.0,,,
dish6261,Chân giò hầm coca,mon kho,"Giò heo, Coca  330, Hành tím băm nhuyễn, Ngũ vị hương, Hành lá",dish5842,Cật heo xào ớt chuông,mon kho,"Cật heo, Ớt chuông đỏ, Ớt chuông xanh, Hành tây, Hành lá",1.0,,,
dish6261,Chân giò hầm coca,mon kho,"Giò heo, Coca  330, Hành tím băm nhuyễn, Ngũ vị hương, Hành lá",dish5621,Giò heo giả cầy miền Tây,mon kho,"Giò heo, Sả cây, Tỏi/ớt/hành tím, Nước cốt dừa dão, Nước cốt dừa",1.0,,,
dish6261,Chân giò hầm coca,mon kho,"Giò heo, Coca  330, Hành tím băm nhuyễn, Ngũ vị hương, Hành lá",dish6181,Giò heo kho coca,mon kho,"Giò heo, Coca, Ngũ vị hương, Hoa hồi, Thơm khô",1.667,,,
dish6261,Chân giò hầm coca,mon kho,"Giò heo, Coca  330, Hành tím băm nhuyễn, Ngũ vị hương, Hành lá",dish6046,Bao tử heo phá lấu,mon kho,"Bao tử heo, Quế, Nước dừa, Màu hạt điều, Gừng",1.0,,,
dish6261,Chân giò hầm coca,mon kho,"Giò heo, Coca  330, Hành tím băm nhuyễn, Ngũ vị hương, Hành lá",dish5690,Cá basa kho gừng,mon kho,"Cá basa, Gừng, Tỏi băm nhuyễn, Đầu hành lá, Hành tím băm nhuyễn",1.0,,,
dish6261,Chân giò hầm coca,mon kho,"Giò heo, Coca  330, Hành tím băm nhuyễn, Ngũ vị hương, Hành lá",dish6247,Thịt kho trứng không cần nước dừa,mon kho,"Thịt heo, Trứng gà, Ớt, Chanh, Hành lá",1.0,,,
dish1109,Bánh su socola hình con nhím,mon banh,"Bột mì cake flour, Sữa tươi, Trứng gà, Heavy cream, Sữa đặc",dish0851,Bánh khảo,mon banh,"Gạo nếp, Đường phên, Đường tinh luyện, Đậu phộng, Đường cát trắng",0.667,,,
dish1109,Bánh su socola hình con nhím,mon banh,"Bột mì cake flour, Sữa tươi, Trứng gà, Heavy cream, Sữa đặc",dish1892,Bánh quy caramel mặn,mon banh,"Bột mì đa dụng, Bơ lạt, Heavy cream, Trứng, Đường bột",1.0,,,
dish1109,Bánh su socola hình con nhím,mon banh,"Bột mì cake flour, Sữa tươi, Trứng gà, Heavy cream, Sữa đặc",dish1315,Bánh bò rễ tre bằng bột pha sẵn,mon banh,"Bột bánh bò pha sẵn, Nước cốt dừa, Mè trắng rang, Bột năng, Dầu ăn",1.0,,,
dish1109,Bánh su socola hình con nhím,mon banh,"Bột mì cake flour, Sữa tươi, Trứng gà, Heavy cream, Sữa đặc",dish2417,Bánh Pudding Custard,mon banh,"Heavy cream, Sữa tươi, Bột bánh, Trứng gà, Đường",2.0,,,
dish1109,Bánh su socola hình con nhím,mon banh,"Bột mì cake flour, Sữa tươi, Trứng gà, Heavy cream, Sữa đặc",dish2934,Soufflé chocolate,mon banh,"Sữa tươi, Socola đen, Bột cacao, Đường bột, Trứng gà",1.667,,,
dish1109,Bánh su socola hình con nhím,mon banh,"Bột mì cake flour, Sữa tươi, Trứng gà, Heavy cream, Sữa đặc",dish1264,Panna cotta chanh dây (chanh leo),mon banh,"Sữa tươi không đường, Mật ong, Chanh dây, Gelatin",1.333,,,
dish2083,Bánh khoai môn hấp nước cốt dừa,mon banh,"Khoai môn, Lá cẩm, Bột gạo, Bột năng, Nước cốt dừa",dish1037,Bánh nougat trứng muối chà bông,mon banh,"Kẹo marshmallow, Bơ lạt, Bánh quy, Trứng muối, Sữa bột",0.0,,,
dish2083,Bánh khoai môn hấp nước cốt dừa,mon banh,"Khoai môn, Lá cẩm, Bột gạo, Bột năng, Nước cốt dừa",dish1178,Bánh bột mì trái bơ hấp,mon banh,"Bột mì đa dụng, Bơ, Trứng, Dầu ăn",1.0,,,
dish2083,Bánh khoai môn hấp nước cốt dừa,mon banh,"Khoai môn, Lá cẩm, Bột gạo, Bột năng, Nước cốt dừa",dish2779,Bánh đúc đậu đỏ,mon banh,"Bột nếp, Bột gạo, Đậu đỏ, Nước cốt dừa, Muối",1.0,,,
dish2083,Bánh khoai môn hấp nước cốt dừa,mon banh,"Khoai môn, Lá cẩm, Bột gạo, Bột năng, Nước cốt dừa",dish1404,Bánh chuối hấp nước cốt dừa bằng bột năng và bột gạo,mon banh,"Chuối xiêm, Bột năng, Bột gạo, Nước cốt dừa, Nước dão dừa",1.667,,,
dish2083,Bánh khoai môn hấp nước cốt dừa,mon banh,"Khoai môn, Lá cẩm, Bột gạo, Bột năng, Nước cốt dừa",dish1926,Bánh bò nướng nhân dừa bằng chảo,mon banh,"Bột gạo, Bột năng, Bột nở, Men nở, Dừa sợi",1.0,,,
dish2083,Bánh khoai môn hấp nước cốt dừa,mon banh,"Khoai môn, Lá cẩm, Bột gạo, Bột năng, Nước cốt dừa",dish0944,Bánh bò bông,mon banh,"Bột gạo tẻ, Bột nếp, Sữa tươi không đường, Đường thốt nốt, Men khô",1.0,,,
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish10117,Sinh tố gấc đỏ,sinh to,"Gấc, Sữa đậu nành, Táo xanh, Nước lọc, Muối",1.0,,,
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish10138,Sinh tố bông cải xanh táo đỏ,sinh to,"Bông cải, Táo đỏ, Chanh vàng, Mật ong",1.0,,,
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish10134,Sinh tố đậu phộng chuối,sinh to,"Đậu phộng, Chuối, Chà là khô, Hạt chia, Bột quế",1.0,,,
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish10160,Sinh tố bơ đậu phộng,sinh to,"Bơ đậu phộng, Bột bơ đậu phộng, Bột protein, Whipping cream, Sữa hạnh nhân không đường",1.0,,,
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish10122,Mãng cầu dầm sữa,sinh to,"Mãng cầu gai, Đá viên, Sữa đặc, Nước cốt dừa, Đường",1.333,,,
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish10156,Sinh tố đậu đỏ bịch,sinh to,"Đậu đỏ, Bột mì đa dụng, Bột năng, Nước cốt dừa, Đường phèn",1.0,,,
dish1175,Bánh khoai mì chuối nướng,mon banh,"Chuối xiêm, Khoai mì, Bột năng, Nước cốt dừa, Tinh chất vani",dish1366,Bánh pizza bằng khoai tây,mon banh,"Trứng gà, Khoai tây, Thịt nguội, Sốt cà chua, Bột Parsley",0.667,,,
dish1175,Bánh khoai mì chuối nướng,mon banh,"Chuối xiêm, Khoai mì, Bột năng, Nước cốt dừa, Tinh chất vani",dish1264,Panna cotta chanh dây (chanh leo),mon banh,"Sữa tươi không đường, Mật ong, Chanh dây, Gelatin",0.667,,,
dish1175,Bánh khoai mì chuối nướng,mon banh,"Chuối xiêm, Khoai mì, Bột năng, Nước cốt dừa, Tinh chất vani",dish1926,Bánh bò nướng nhân dừa bằng chảo,mon banh,"Bột gạo, Bột năng, Bột nở, Men nở, Dừa sợi",1.0,,,
dish1175,Bánh khoai mì chuối nướng,mon banh,"Chuối xiêm, Khoai mì, Bột năng, Nước cốt dừa, Tinh chất vani",dish1400,Bánh Yokan đậu đỏ truyền thống,mon banh,"Bột rau câu Agar, Hạt đậu đỏ, Đường trắng, Nước lọc, Gừng",1.0,,,
dish1175,Bánh khoai mì chuối nướng,mon banh,"Chuối xiêm, Khoai mì, Bột năng, Nước cốt dừa, Tinh chất vani",dish1404,Bánh chuối hấp nước cốt dừa bằng bột năng và bột gạo,mon banh,"Chuối xiêm, Bột năng, Bột gạo, Nước cốt dừa, Nước dão dừa",1.667,,,
dish1175,Bánh khoai mì chuối nướng,mon banh,"Chuối xiêm, Khoai mì, Bột năng, Nước cốt dừa, Tinh chất vani",dish2243,Bánh chuối chiên khoai mì,mon banh,"Khoai mì bào, Đường, Chuối xiêm, Bột năng, Bột gạo",1.667,,,
dish2565,Bánh bao chiên nước Đài Loan,mon banh,"Bột mì đa dụng, Men khô, Bột nở, Đường, Muối",dish1212,Bánh mì keto bằng nồi chiên không dầu,mon banh,"Bột dừa, Bột hạnh nhân, Trứng gà, Bơ lạt, Vani",0.667,,,
dish2565,Bánh bao chiên nước Đài Loan,mon banh,"Bột mì đa dụng, Men khô, Bột nở, Đường, Muối",dish2747,Bánh naan Ấn Độ,mon banh,"Bột mì đa dụng, Sữa, Đường, Muối, Dầu ăn",1.0,,,
dish2565,Bánh bao chiên nước Đài Loan,mon banh,"Bột mì đa dụng, Men khô, Bột nở, Đường, Muối",dish1216,Bánh nếp đường đen,mon banh,"Bột nếp, Đường trắng, Đường đen, Mè, Hạnh nhân",1.0,,,
dish2565,Bánh bao chiên nước Đài Loan,mon banh,"Bột mì đa dụng, Men khô, Bột nở, Đường, Muối",dish1144,Bánh Dorayaki (bánh rán Doremon),mon banh,"Bột mì đa dụng, Bột nở, Đậu đỏ, Trứng gà, Mật ong",1.0,,,
dish2565,Bánh bao chiên nước Đài Loan,mon banh,"Bột mì đa dụng, Men khô, Bột nở, Đường, Muối",dish1540,Bánh pancake bằng chảo chống dính,mon banh,"Bột mì đa dụng, Bột bắp, Trứng gà, Bột nở, Vani",1.0,,,
dish2565,Bánh bao chiên nước Đài Loan,mon banh,"Bột mì đa dụng, Men khô, Bột nở, Đường, Muối",dish0919,Bánh xèo vịt,mon banh,"Bột bánh xèo, Bột chiên giòn, Nước cốt dừa, Bột nghệ, Hạt nêm",1.0,,,
dish3522,Súp cần tây kem mịn,mon nuoc,"Cần tây, Nước dùng gà, Sữa tươi, Bột mì đa dụng, Bơ lạt",dish3437,Nui thịt bằm,mon nuoc,"Nui, Thịt xay, Da heo, Tôm khô, Cà rốt",0.667,,,
dish3522,Súp cần tây kem mịn,mon nuoc,"Cần tây, Nước dùng gà, Sữa tươi, Bột mì đa dụng, Bơ lạt",dish3322,Mì phô mai tôm,mon nuoc,"Mì tôm, Tôm, Phô mai mozzarella, Phô mai cheddar, Sữa tươi",0.667,,,
dish3522,Súp cần tây kem mịn,mon nuoc,"Cần tây, Nước dùng gà, Sữa tươi, Bột mì đa dụng, Bơ lạt",dish3429,Mì tươi Trung Quốc,mon nuoc,"Bột mì đa dụng, Trứng gà, Bột tàn mì, Muối, Bột nghệ",1.0,,,
dish3522,Súp cần tây kem mịn,mon nuoc,"Cần tây, Nước dùng gà, Sữa tươi, Bột mì đa dụng, Bơ lạt",dish3223,Bún cá thu sứa Nha Trang,mon nuoc,"Sứa tươi, Đầu cá thu, Chả cá thu, Thơm, Hành tây",1.0,,,
dish3522,Súp cần tây kem mịn,mon nuoc,"Cần tây, Nước dùng gà, Sữa tươi, Bột mì đa dụng, Bơ lạt",dish3175,Hủ tiếu mì,mon nuoc,"Thịt heo xay, Xương ống, Thịt xá xíu, Mì tươi, Mỡ heo",1.0,,,
dish3522,Súp cần tây kem mịn,mon nuoc,"Cần tây, Nước dùng gà, Sữa tươi, Bột mì đa dụng, Bơ lạt",dish3340,Cà ri mực kiểu Hong Kong,mon nuoc,"Mực, Nước dùng gà, Sữa bay hơi, Hành tây tím, Tỏi",1.0,,,
